Region,TL,TR,reporting_date,sCh,cCh,deaths,CFR
Adamaoua,2016-12-05,2016-12-11,2016-12-11,40,13,0,0.0
Adamaoua,2016-12-12,2016-12-18,2016-12-18,0,0,0,0.0
Adamaoua,2016-12-19,2016-12-25,2016-12-25,0,0,0,0.0
Adamaoua,2016-12-26,2017-01-01,2017-01-01,8,0,0,0.0
Adamaoua,2017-01-02,2017-01-08,2017-01-08,17,0,0,0.0
Adamaoua,2017-01-09,2017-01-15,2017-01-15,41,17,0,0.0
Adamaoua,2017-01-16,2017-01-22,2017-01-22,27,0,0,0.0
Adamaoua,2017-01-23,2017-01-29,2017-01-29,0,0,0,0.0
Adamaoua,2017-01-30,2017-02-05,2017-02-05,57,0,0,0.0
Adamaoua,2017-02-06,2017-02-12,2017-02-12,128,12,0,0.0
Adamaoua,2017-02-13,2017-02-19,2017-02-19,0,0,0,0.0
Adamaoua,2017-02-20,2017-02-26,2017-02-26,78,35,1,2.857142857142857
Adamaoua,2017-02-27,2017-03-05,2017-03-05,79,29,0,0.0
Adamaoua,2017-03-06,2017-03-12,2017-03-12,63,0,0,0.0
Adamaoua,2017-03-13,2017-03-19,2017-03-19,39,14,0,0.0
Adamaoua,2017-03-20,2017-03-26,2017-03-26,26,17,0,0.0
Adamaoua,2017-03-27,2017-04-02,2017-04-02,1,1,0,0.0
Adamaoua,2017-04-03,2017-04-09,2017-04-09,32,13,0,0.0
Adamaoua,2017-04-10,2017-04-16,2017-04-16,0,0,0,0.0
Adamaoua,2017-04-17,2017-04-23,2017-04-23,70,0,0,0.0
Adamaoua,2017-04-24,2017-04-30,2017-04-30,0,0,0,0.0
Adamaoua,2017-05-01,2017-05-07,2017-05-07,17,0,0,0.0
Adamaoua,2017-05-08,2017-05-14,2017-05-14,91,10,0,0.0
Adamaoua,2017-05-15,2017-05-21,2017-05-21,0,0,0,0.0
Adamaoua,2017-05-22,2017-05-28,2017-05-28,0,0,0,0.0
Adamaoua,2017-05-29,2017-06-04,2017-06-04,102,45,2,4.444444444444445
Adamaoua,2017-06-05,2017-06-11,2017-06-11,131,72,1,1.3888888888888888
Adamaoua,2017-06-12,2017-06-18,2017-06-18,0,0,0,0.0
Adamaoua,2017-06-19,2017-06-25,2017-06-25,0,0,0,0.0
Adamaoua,2017-06-26,2017-07-02,2017-07-02,127,68,1,1.4705882352941175
Adamaoua,2017-07-03,2017-07-09,2017-07-09,31,14,0,0.0
Adamaoua,2017-07-10,2017-07-16,2017-07-16,0,0,0,0.0
Adamaoua,2017-07-17,2017-07-23,2017-07-23,0,0,0,0.0
Adamaoua,2017-07-24,2017-07-30,2017-07-30,27,16,0,0.0
Adamaoua,2017-07-31,2017-08-06,2017-08-06,134,79,1,1.2658227848101267
Adamaoua,2017-08-07,2017-08-13,2017-08-13,0,0,0,0.0
Adamaoua,2017-08-14,2017-08-20,2017-08-20,123,24,0,0.0
Adamaoua,2017-08-21,2017-08-27,2017-08-27,90,48,1,2.083333333333333
Adamaoua,2017-08-28,2017-09-03,2017-09-03,0,0,0,0.0
Adamaoua,2017-09-04,2017-09-10,2017-09-10,32,13,0,0.0
Adamaoua,2017-09-11,2017-09-17,2017-09-17,164,61,0,0.0
Adamaoua,2017-09-18,2017-09-24,2017-09-24,36,13,0,0.0
Adamaoua,2017-09-25,2017-10-01,2017-10-01,15,8,0,0.0
Adamaoua,2017-10-02,2017-10-08,2017-10-08,40,19,0,0.0
Adamaoua,2017-10-09,2017-10-15,2017-10-15,0,0,0,0.0
Adamaoua,2017-10-16,2017-10-22,2017-10-22,117,37,0,0.0
Adamaoua,2017-10-23,2017-10-29,2017-10-29,33,10,0,0.0
Adamaoua,2017-10-30,2017-11-05,2017-11-05,20,4,0,0.0
Adamaoua,2017-11-06,2017-11-12,2017-11-12,32,0,0,0.0
Adamaoua,2017-11-13,2017-11-19,2017-11-19,56,17,0,0.0
Adamaoua,2017-11-20,2017-11-26,2017-11-26,0,0,0,0.0
Adamaoua,2017-11-27,2017-12-03,2017-12-03,41,10,0,0.0
Adamaoua,2017-12-04,2017-12-10,2017-12-10,43,18,0,0.0
Adamaoua,2017-12-11,2017-12-17,2017-12-17,0,0,0,0.0
Adamaoua,2017-12-18,2017-12-24,2017-12-24,0,0,0,0.0
Adamaoua,2017-12-25,2017-12-31,2017-12-31,19,9,0,0.0
Adamaoua,2018-01-01,2018-01-07,2018-01-07,62,20,0,0.0
Adamaoua,2018-01-01,2018-12-30,2018-12-30,0,0,0,0.0
Adamaoua,2018-01-08,2018-01-14,2018-01-14,0,0,0,0.0
Adamaoua,2018-01-15,2018-01-21,2018-01-21,0,0,0,0.0
Adamaoua,2018-01-22,2018-01-28,2018-01-28,0,0,0,0.0
Adamaoua,2018-01-29,2018-02-04,2018-02-04,52,20,0,0.0
Adamaoua,2018-02-05,2018-02-11,2018-02-11,0,0,0,0.0
Adamaoua,2018-02-12,2018-02-18,2018-02-18,12,0,0,0.0
Adamaoua,2018-02-19,2018-02-25,2018-02-25,0,0,0,0.0
Adamaoua,2018-02-26,2018-03-04,2018-03-04,27,15,0,0.0
Adamaoua,2018-03-05,2018-03-11,2018-03-11,0,0,0,0.0
Adamaoua,2018-03-12,2018-03-18,2018-03-18,0,0,0,0.0
Adamaoua,2018-03-19,2018-03-25,2018-03-25,25,0,0,0.0
Adamaoua,2018-03-26,2018-04-01,2018-04-01,0,0,0,0.0
Adamaoua,2018-04-02,2018-04-08,2018-04-08,0,0,0,0.0
Adamaoua,2018-04-09,2018-04-15,2018-04-15,38,0,0,0.0
Adamaoua,2018-04-16,2018-04-22,2018-04-22,0,0,0,0.0
Adamaoua,2018-04-23,2018-04-29,2018-04-29,0,0,0,0.0
Adamaoua,2018-04-30,2018-05-06,2018-05-06,0,0,0,0.0
Adamaoua,2018-05-07,2018-05-13,2018-05-13,77,24,0,0.0
Adamaoua,2018-05-14,2018-05-20,2018-05-20,70,28,1,3.571428571428571
Adamaoua,2018-05-21,2018-05-27,2018-05-27,0,0,0,0.0
Adamaoua,2018-05-28,2018-06-03,2018-06-03,0,0,0,0.0
Adamaoua,2018-06-04,2018-06-10,2018-06-10,0,0,0,0.0
Adamaoua,2018-06-11,2018-06-17,2018-06-17,68,22,0,0.0
Adamaoua,2018-06-18,2018-06-24,2018-06-24,0,0,0,0.0
Adamaoua,2018-06-25,2018-07-01,2018-07-01,0,0,0,0.0
Adamaoua,2018-07-02,2018-07-08,2018-07-08,0,0,0,0.0
Adamaoua,2018-07-09,2018-07-15,2018-07-15,0,0,0,0.0
Adamaoua,2018-07-16,2018-07-22,2018-07-22,9,0,0,0.0
Adamaoua,2018-07-23,2018-07-29,2018-07-29,0,0,0,0.0
Adamaoua,2018-07-30,2018-08-05,2018-08-05,0,0,0,0.0
Adamaoua,2018-08-06,2018-08-12,2018-08-12,0,0,0,0.0
Adamaoua,2018-08-13,2018-08-19,2018-08-19,0,0,0,0.0
Adamaoua,2018-08-20,2018-08-26,2018-08-26,44,0,0,0.0
Adamaoua,2018-08-27,2018-09-02,2018-09-02,0,0,0,0.0
Adamaoua,2018-09-03,2018-09-09,2018-09-09,73,0,0,0.0
Adamaoua,2018-09-10,2018-09-16,2018-09-16,0,0,0,0.0
Adamaoua,2018-09-17,2018-09-23,2018-09-23,0,0,0,0.0
Adamaoua,2018-09-24,2018-09-30,2018-09-30,57,38,0,0.0
Adamaoua,2018-10-01,2018-10-07,2018-10-07,0,0,0,0.0
Adamaoua,2018-10-08,2018-10-14,2018-10-14,21,12,0,0.0
Adamaoua,2018-10-15,2018-10-21,2018-10-21,189,94,1,1.0638297872340425
Adamaoua,2018-10-22,2018-10-28,2018-10-28,57,23,0,0.0
Adamaoua,2018-10-29,2018-11-04,2018-11-04,0,0,0,0.0
Adamaoua,2018-11-05,2018-11-11,2018-11-11,15,6,0,0.0
Adamaoua,2018-11-12,2018-11-18,2018-11-18,70,0,0,0.0
Adamaoua,2018-11-19,2018-11-25,2018-11-25,33,16,0,0.0
Adamaoua,2018-11-26,2018-12-02,2018-12-02,0,0,0,0.0
Adamaoua,2018-12-10,2018-12-16,2018-12-16,0,0,0,0.0
Adamaoua,2018-12-17,2018-12-23,2018-12-23,0,0,0,0.0
Adamaoua,2018-12-24,2018-12-30,2018-12-30,0,0,0,0.0
Adamaoua,2018-12-31,2019-01-06,2019-01-06,78,43,1,2.3255813953488373
Adamaoua,2018-12-31,2019-12-29,2019-12-29,0,0,0,0.0
Adamaoua,2019-01-07,2019-01-13,2019-01-13,0,0,0,0.0
Adamaoua,2019-01-14,2019-01-20,2019-01-20,0,0,0,0.0
Adamaoua,2019-01-21,2019-01-27,2019-01-27,0,0,0,0.0
Adamaoua,2019-01-28,2019-02-03,2019-02-03,0,0,0,0.0
Adamaoua,2019-02-04,2019-02-10,2019-02-10,0,0,0,0.0
Adamaoua,2019-02-11,2019-02-17,2019-02-17,0,0,0,0.0
Adamaoua,2019-02-18,2019-02-24,2019-02-24,7,0,0,0.0
Adamaoua,2019-02-25,2019-03-03,2019-03-03,97,43,1,2.3255813953488373
Adamaoua,2019-03-04,2019-03-10,2019-03-10,31,12,0,0.0
Adamaoua,2019-03-11,2019-03-17,2019-03-17,0,0,0,0.0
Adamaoua,2019-03-18,2019-03-24,2019-03-24,49,23,0,0.0
Adamaoua,2019-05-13,2019-05-19,2019-05-19,0,0,0,0.0
Centre,2010-01-04,2010-01-10,2010-01-10,118,0,0,0.0
Centre,2010-01-11,2010-01-17,2010-01-17,54,31,0,0.0
Centre,2010-01-18,2010-01-24,2010-01-24,0,0,0,0.0
Centre,2010-01-25,2010-01-31,2010-01-31,93,55,1,1.8181818181818181
Centre,2010-02-01,2010-02-07,2010-02-07,0,0,0,0.0
Centre,2010-02-08,2010-02-14,2010-02-14,103,42,0,0.0
Centre,2010-02-15,2010-02-21,2010-02-21,10,0,0,0.0
Centre,2010-02-22,2010-02-28,2010-02-28,66,14,0,0.0
Centre,2010-03-01,2010-03-07,2010-03-07,208,100,1,1.0
Centre,2010-03-08,2010-03-14,2010-03-14,147,48,1,2.083333333333333
Centre,2010-03-15,2010-03-21,2010-03-21,64,36,0,0.0
Centre,2010-03-22,2010-03-28,2010-03-28,24,12,0,0.0
Centre,2010-03-29,2010-04-04,2010-04-04,107,17,0,0.0
Centre,2010-04-05,2010-04-11,2010-04-11,346,70,1,1.4285714285714286
Centre,2010-04-12,2010-04-18,2010-04-18,210,32,1,3.125
Centre,2010-04-19,2010-04-25,2010-04-25,0,0,0,0.0
Centre,2010-04-26,2010-05-02,2010-05-02,346,163,3,1.8404907975460123
Centre,2010-05-03,2010-05-09,2010-05-09,170,73,1,1.36986301369863
Centre,2010-05-10,2010-05-16,2010-05-16,447,112,1,0.8928571428571428
Centre,2010-05-17,2010-05-23,2010-05-23,329,153,3,1.9607843137254901
Centre,2010-05-24,2010-05-30,2010-05-30,285,127,1,0.7874015748031495
Centre,2010-05-31,2010-06-06,2010-06-06,77,17,0,0.0
Centre,2010-06-07,2010-06-13,2010-06-13,177,81,1,1.2345679012345678
Centre,2010-06-14,2010-06-20,2010-06-20,374,138,3,2.1739130434782608
Centre,2010-06-21,2010-06-27,2010-06-27,384,130,2,1.5384615384615385
Centre,2010-06-28,2010-07-04,2010-07-04,200,100,0,0.0
Centre,2010-07-05,2010-07-11,2010-07-11,297,168,3,1.7857142857142856
Centre,2010-07-12,2010-07-18,2010-07-18,213,126,3,2.380952380952381
Centre,2010-07-19,2010-07-25,2010-07-25,215,100,2,2.0
Centre,2010-07-26,2010-08-01,2010-08-01,202,85,2,2.3529411764705883
Centre,2010-08-02,2010-08-08,2010-08-08,381,102,2,1.9607843137254901
Centre,2010-08-09,2010-08-15,2010-08-15,112,10,0,0.0
Centre,2010-08-16,2010-08-22,2010-08-22,703,338,6,1.7751479289940828
Centre,2010-08-23,2010-08-29,2010-08-29,144,55,0,0.0
Centre,2010-08-30,2010-09-05,2010-09-05,143,40,0,0.0
Centre,2010-09-06,2010-09-12,2010-09-12,202,18,1,5.555555555555555
Centre,2010-09-13,2010-09-19,2010-09-19,169,20,0,0.0
Centre,2010-09-20,2010-09-26,2010-09-26,662,301,7,2.3255813953488373
Centre,2010-09-27,2010-10-03,2010-10-03,403,130,2,1.5384615384615385
Centre,2010-10-04,2010-10-10,2010-10-10,383,51,1,1.9607843137254901
Centre,2010-10-11,2010-10-17,2010-10-17,156,28,0,0.0
Centre,2010-10-18,2010-10-24,2010-10-24,575,129,2,1.550387596899225
Centre,2010-10-25,2010-10-31,2010-10-31,555,234,7,2.9914529914529915
Centre,2010-11-01,2010-11-07,2010-11-07,76,22,0,0.0
Centre,2010-11-08,2010-11-14,2010-11-14,198,18,0,0.0
Centre,2010-11-15,2010-11-21,2010-11-21,126,44,0,0.0
Centre,2010-11-22,2010-11-28,2010-11-28,83,39,1,2.564102564102564
Centre,2010-11-29,2010-12-05,2010-12-05,247,60,1,1.6666666666666667
Centre,2010-12-06,2010-12-12,2010-12-12,117,19,0,0.0
Centre,2010-12-13,2010-12-19,2010-12-19,19,5,0,0.0
Centre,2010-12-20,2010-12-26,2010-12-26,0,0,0,0.0
Centre,2010-12-27,2011-01-02,2011-01-02,58,20,0,0.0
Centre,2011-01-01,2011-09-22,2011-09-22,3822,1120,51,4.553571428571428
Centre,2011-01-03,2011-01-09,2011-01-09,35,12,0,0.0
Centre,2011-01-10,2011-01-16,2011-01-16,117,43,0,0.0
Centre,2011-01-17,2011-01-23,2011-01-23,41,21,0,0.0
Centre,2011-01-24,2011-01-30,2011-01-30,102,12,0,0.0
Centre,2011-01-31,2011-02-06,2011-02-06,61,20,0,0.0
Centre,2011-02-07,2011-02-13,2011-02-13,38,0,0,0.0
Centre,2011-02-14,2011-02-20,2011-02-20,105,13,1,7.6923076923076925
Centre,2011-02-21,2011-02-27,2011-02-27,294,150,3,2.0
Centre,2011-02-28,2011-03-06,2011-03-06,307,131,3,2.2900763358778624
Centre,2011-03-07,2011-03-13,2011-03-13,205,72,1,1.3888888888888888
Centre,2011-03-14,2011-03-20,2011-03-20,274,72,2,2.7777777777777777
Centre,2011-03-21,2011-03-27,2011-03-27,654,276,9,3.260869565217391
Centre,2011-03-28,2011-04-03,2011-04-03,594,150,2,1.3333333333333335
Centre,2011-04-04,2011-04-10,2011-04-10,644,195,4,2.051282051282051
Centre,2011-04-11,2011-04-17,2011-04-17,764,202,4,1.9801980198019802
Centre,2011-04-18,2011-04-24,2011-04-24,765,257,4,1.556420233463035
Centre,2011-04-25,2011-05-01,2011-05-01,373,77,1,1.2987012987012987
Centre,2011-05-02,2011-05-08,2011-05-08,520,141,2,1.4184397163120568
Centre,2011-05-09,2011-05-15,2011-05-15,319,108,1,0.9259259259259258
Centre,2011-05-16,2011-05-22,2011-05-22,540,147,3,2.0408163265306123
Centre,2011-05-23,2011-05-29,2011-05-29,547,195,3,1.5384615384615385
Centre,2011-05-30,2011-06-05,2011-06-05,727,133,4,3.007518796992481
Centre,2011-06-06,2011-06-12,2011-06-12,204,54,1,1.8518518518518516
Centre,2011-06-13,2011-06-19,2011-06-19,479,142,4,2.8169014084507045
Centre,2011-06-20,2011-06-26,2011-06-26,617,201,3,1.4925373134328357
Centre,2011-06-27,2011-07-03,2011-07-03,117,66,0,0.0
Centre,2011-07-04,2011-07-10,2011-07-10,646,282,5,1.773049645390071
Centre,2011-07-11,2011-07-17,2011-07-17,545,179,4,2.2346368715083798
Centre,2011-07-18,2011-07-24,2011-07-24,664,338,7,2.0710059171597637
Centre,2011-07-25,2011-07-31,2011-07-31,425,89,0,0.0
Centre,2011-08-01,2011-08-07,2011-08-07,799,75,2,2.666666666666667
Centre,2011-08-08,2011-08-14,2011-08-14,1222,658,11,1.6717325227963524
Centre,2011-08-15,2011-08-21,2011-08-21,319,165,4,2.4242424242424243
Centre,2011-08-22,2011-08-28,2011-08-28,336,125,3,2.4
Centre,2011-08-29,2011-09-04,2011-09-04,659,242,3,1.2396694214876034
Centre,2011-09-05,2011-09-11,2011-09-11,802,168,3,1.7857142857142856
Centre,2011-09-12,2011-09-18,2011-09-18,1179,487,9,1.8480492813141685
Centre,2011-09-19,2011-09-25,2011-09-25,583,205,5,2.4390243902439024
Centre,2011-09-26,2011-10-02,2011-10-02,514,142,2,1.4084507042253522
Centre,2011-10-03,2011-10-09,2011-10-09,810,269,9,3.3457249070631967
Centre,2011-10-10,2011-10-16,2011-10-16,882,248,6,2.4193548387096775
Centre,2011-10-17,2011-10-23,2011-10-23,597,206,6,2.912621359223301
Centre,2011-10-24,2011-10-30,2011-10-30,574,246,5,2.0325203252032518
Centre,2011-10-31,2011-11-06,2011-11-06,327,123,2,1.6260162601626018
Centre,2011-11-07,2011-11-13,2011-11-13,280,77,3,3.896103896103896
Centre,2011-11-14,2011-11-20,2011-11-20,341,151,3,1.9867549668874174
Centre,2011-11-21,2011-11-27,2011-11-27,224,65,0,0.0
Centre,2011-11-28,2011-12-04,2011-12-04,43,22,0,0.0
Centre,2011-12-05,2011-12-11,2011-12-11,45,1,0,0.0
Centre,2011-12-12,2011-12-18,2011-12-18,169,81,2,2.4691358024691357
Centre,2011-12-19,2011-12-25,2011-12-25,83,43,0,0.0
Centre,2011-12-26,2012-01-01,2012-01-01,49,0,0,0.0
Centre,2012-01-02,2012-01-08,2012-01-08,10,0,0,0.0
Centre,2012-01-09,2012-01-15,2012-01-15,68,28,0,0.0
Centre,2012-01-16,2012-01-22,2012-01-22,191,8,0,0.0
Centre,2012-01-23,2012-01-29,2012-01-29,27,4,0,0.0
Centre,2012-01-30,2012-02-05,2012-02-05,153,76,1,1.3157894736842104
Centre,2012-02-06,2012-02-12,2012-02-12,71,18,0,0.0
Centre,2012-02-13,2012-02-19,2012-02-19,276,128,2,1.5625
Centre,2012-02-20,2012-02-26,2012-02-26,84,41,1,2.4390243902439024
Centre,2012-02-27,2012-03-04,2012-03-04,165,36,0,0.0
Centre,2012-03-05,2012-03-11,2012-03-11,77,25,0,0.0
Centre,2012-03-12,2012-03-18,2012-03-18,186,43,0,0.0
Centre,2012-03-19,2012-03-25,2012-03-25,133,26,0,0.0
Centre,2012-03-26,2012-04-01,2012-04-01,188,59,1,1.694915254237288
Centre,2012-04-02,2012-04-08,2012-04-08,259,64,1,1.5625
Centre,2012-04-09,2012-04-15,2012-04-15,80,7,0,0.0
Centre,2012-04-16,2012-04-22,2012-04-22,224,83,1,1.2048192771084338
Centre,2012-04-23,2012-04-29,2012-04-29,243,85,2,2.3529411764705883
Centre,2012-04-30,2012-05-06,2012-05-06,123,67,2,2.9850746268656714
Centre,2012-05-07,2012-05-13,2012-05-13,69,34,0,0.0
Centre,2012-05-14,2012-05-20,2012-05-20,115,65,2,3.076923076923077
Centre,2012-05-21,2012-05-27,2012-05-27,304,63,1,1.5873015873015872
Centre,2012-05-28,2012-06-03,2012-06-03,212,102,2,1.9607843137254901
Centre,2012-06-04,2012-06-10,2012-06-10,72,33,0,0.0
Centre,2012-06-11,2012-06-17,2012-06-17,629,258,6,2.3255813953488373
Centre,2012-06-18,2012-06-24,2012-06-24,159,19,0,0.0
Centre,2012-06-25,2012-07-01,2012-07-01,251,87,2,2.2988505747126435
Centre,2012-07-02,2012-07-08,2012-07-08,229,0,0,0.0
Centre,2012-07-09,2012-07-15,2012-07-15,133,16,0,0.0
Centre,2012-07-16,2012-07-22,2012-07-22,124,12,0,0.0
Centre,2012-07-23,2012-07-29,2012-07-29,199,64,1,1.5625
Centre,2012-07-30,2012-08-05,2012-08-05,185,95,1,1.0526315789473684
Centre,2012-08-06,2012-08-12,2012-08-12,150,84,1,1.1904761904761905
Centre,2012-08-13,2012-08-19,2012-08-19,574,144,5,3.4722222222222223
Centre,2012-08-20,2012-08-26,2012-08-26,123,52,1,1.9230769230769231
Centre,2012-08-27,2012-09-02,2012-09-02,156,65,1,1.5384615384615385
Centre,2012-09-03,2012-09-09,2012-09-09,283,87,1,1.1494252873563218
Centre,2012-09-10,2012-09-16,2012-09-16,437,162,1,0.6172839506172839
Centre,2012-09-17,2012-09-23,2012-09-23,192,97,2,2.0618556701030926
Centre,2012-09-24,2012-09-30,2012-09-30,242,126,3,2.380952380952381
Centre,2012-10-01,2012-10-07,2012-10-07,225,63,0,0.0
Centre,2012-10-08,2012-10-14,2012-10-14,316,141,1,0.7092198581560284
Centre,2012-10-15,2012-10-21,2012-10-21,117,11,0,0.0
Centre,2012-10-22,2012-10-28,2012-10-28,328,156,2,1.282051282051282
Centre,2012-10-29,2012-11-04,2012-11-04,139,47,1,2.127659574468085
Centre,2012-11-05,2012-11-11,2012-11-11,290,121,1,0.8264462809917356
Centre,2012-11-12,2012-11-18,2012-11-18,45,26,0,0.0
Centre,2012-11-19,2012-11-25,2012-11-25,0,0,0,0.0
Centre,2012-11-26,2012-12-02,2012-12-02,252,100,2,2.0
Centre,2012-12-03,2012-12-09,2012-12-09,85,14,0,0.0
Centre,2012-12-10,2012-12-16,2012-12-16,2,1,0,0.0
Centre,2012-12-17,2012-12-23,2012-12-23,147,69,1,1.4492753623188406
Centre,2012-12-24,2012-12-30,2012-12-30,157,39,1,2.564102564102564
Centre,2012-12-31,2013-01-06,2013-01-06,162,90,0,0.0
Centre,2013-01-07,2013-01-13,2013-01-13,83,35,0,0.0
Centre,2013-01-14,2013-01-20,2013-01-20,30,19,0,0.0
Centre,2013-01-21,2013-01-27,2013-01-27,102,28,0,0.0
Centre,2013-01-28,2013-02-03,2013-02-03,126,55,0,0.0
Centre,2013-02-04,2013-02-10,2013-02-10,171,79,0,0.0
Centre,2013-02-11,2013-02-17,2013-02-17,24,0,0,0.0
Centre,2013-02-18,2013-02-24,2013-02-24,8,4,0,0.0
Centre,2013-02-25,2013-03-03,2013-03-03,173,31,0,0.0
Centre,2013-03-04,2013-03-10,2013-03-10,71,35,1,2.857142857142857
Centre,2013-03-11,2013-03-17,2013-03-17,172,0,0,0.0
Centre,2013-03-18,2013-03-24,2013-03-24,114,37,1,2.7027027027027026
Centre,2013-03-25,2013-03-31,2013-03-31,50,24,0,0.0
Centre,2013-04-01,2013-04-07,2013-04-07,174,44,1,2.272727272727273
Centre,2013-04-08,2013-04-14,2013-04-14,202,28,0,0.0
Centre,2013-04-15,2013-04-21,2013-04-21,131,28,0,0.0
Centre,2013-04-22,2013-04-28,2013-04-28,57,30,1,3.3333333333333335
Centre,2013-04-29,2013-05-05,2013-05-05,168,58,1,1.7241379310344827
Centre,2013-05-06,2013-05-12,2013-05-12,67,42,1,2.380952380952381
Centre,2013-05-13,2013-05-19,2013-05-19,400,70,0,0.0
Centre,2013-05-20,2013-05-26,2013-05-26,55,19,0,0.0
Centre,2013-05-27,2013-06-02,2013-06-02,163,74,1,1.3513513513513513
Centre,2013-06-03,2013-06-09,2013-06-09,375,109,4,3.669724770642202
Centre,2013-06-10,2013-06-16,2013-06-16,94,32,1,3.125
Centre,2013-06-17,2013-06-23,2013-06-23,81,28,1,3.571428571428571
Centre,2013-06-24,2013-06-30,2013-06-30,497,292,12,4.10958904109589
Centre,2013-07-01,2013-07-07,2013-07-07,0,0,0,0.0
Centre,2013-07-08,2013-07-14,2013-07-14,243,87,1,1.1494252873563218
Centre,2013-07-15,2013-07-21,2013-07-21,306,68,1,1.4705882352941175
Centre,2013-07-22,2013-07-28,2013-07-28,274,98,1,1.0204081632653061
Centre,2013-07-29,2013-08-04,2013-08-04,323,180,4,2.2222222222222223
Centre,2013-08-05,2013-08-11,2013-08-11,91,43,1,2.3255813953488373
Centre,2013-08-12,2013-08-18,2013-08-18,224,135,2,1.4814814814814816
Centre,2013-08-19,2013-08-25,2013-08-25,341,126,2,1.5873015873015872
Centre,2013-08-26,2013-09-01,2013-09-01,263,108,1,0.9259259259259258
Centre,2013-09-02,2013-09-08,2013-09-08,149,49,0,0.0
Centre,2013-09-09,2013-09-15,2013-09-15,485,98,2,2.0408163265306123
Centre,2013-09-16,2013-09-22,2013-09-22,476,232,4,1.7241379310344827
Centre,2013-09-23,2013-09-29,2013-09-29,265,107,3,2.803738317757009
Centre,2013-09-30,2013-10-06,2013-10-06,262,99,3,3.0303030303030303
Centre,2013-10-07,2013-10-13,2013-10-13,263,117,1,0.8547008547008548
Centre,2013-10-14,2013-10-20,2013-10-20,324,127,3,2.3622047244094486
Centre,2013-10-21,2013-10-27,2013-10-27,115,0,0,0.0
Centre,2013-10-28,2013-11-03,2013-11-03,53,21,1,4.761904761904762
Centre,2013-11-04,2013-11-10,2013-11-10,126,0,0,0.0
Centre,2013-11-11,2013-11-17,2013-11-17,534,195,4,2.051282051282051
Centre,2013-11-18,2013-11-24,2013-11-24,162,48,1,2.083333333333333
Centre,2013-11-25,2013-12-01,2013-12-01,232,78,1,1.282051282051282
Centre,2013-12-02,2013-12-08,2013-12-08,164,62,0,0.0
Centre,2013-12-09,2013-12-15,2013-12-15,102,4,0,0.0
Centre,2013-12-16,2013-12-22,2013-12-22,47,10,0,0.0
Centre,2013-12-23,2013-12-29,2013-12-29,61,22,0,0.0
Centre,2013-12-30,2014-01-05,2014-01-05,51,20,0,0.0
Centre,2014-01-06,2014-01-12,2014-01-12,17,6,0,0.0
Centre,2014-01-13,2014-01-19,2014-01-19,191,64,1,1.5625
Centre,2014-01-20,2014-01-26,2014-01-26,265,149,3,2.013422818791946
Centre,2014-01-27,2014-02-02,2014-02-02,9,5,0,0.0
Centre,2014-02-03,2014-02-09,2014-02-09,95,41,1,2.4390243902439024
Centre,2014-02-10,2014-02-16,2014-02-16,58,32,1,3.125
Centre,2014-02-17,2014-02-23,2014-02-23,13,0,0,0.0
Centre,2014-02-24,2014-03-02,2014-03-02,121,36,0,0.0
Centre,2014-03-03,2014-03-09,2014-03-09,156,65,0,0.0
Centre,2014-03-10,2014-03-16,2014-03-16,447,198,3,1.5151515151515151
Centre,2014-03-17,2014-03-23,2014-03-23,252,101,2,1.9801980198019802
Centre,2014-03-24,2014-03-30,2014-03-30,92,55,0,0.0
Centre,2014-03-31,2014-04-06,2014-04-06,264,84,2,2.380952380952381
Centre,2014-04-07,2014-04-13,2014-04-13,53,10,0,0.0
Centre,2014-04-14,2014-04-20,2014-04-20,76,30,0,0.0
Centre,2014-04-21,2014-04-27,2014-04-27,43,12,0,0.0
Centre,2014-04-28,2014-05-04,2014-05-04,229,85,2,2.3529411764705883
Centre,2014-05-05,2014-05-11,2014-05-11,124,49,1,2.0408163265306123
Centre,2014-05-12,2014-05-18,2014-05-18,161,74,1,1.3513513513513513
Centre,2014-05-19,2014-05-25,2014-05-25,119,46,0,0.0
Centre,2014-05-26,2014-06-01,2014-06-01,270,122,1,0.819672131147541
Centre,2014-06-02,2014-06-08,2014-06-08,259,131,3,2.2900763358778624
Centre,2014-06-09,2014-06-15,2014-06-15,123,22,0,0.0
Centre,2014-06-16,2014-06-22,2014-06-22,460,200,3,1.5
Centre,2014-06-23,2014-06-29,2014-06-29,165,0,0,0.0
Centre,2014-06-30,2014-07-06,2014-07-06,78,17,0,0.0
Centre,2014-07-07,2014-07-13,2014-07-13,39,13,0,0.0
Centre,2014-07-14,2014-07-20,2014-07-20,244,145,1,0.6896551724137931
Centre,2014-07-21,2014-07-27,2014-07-27,155,61,0,0.0
Centre,2014-07-28,2014-08-03,2014-08-03,356,93,1,1.0752688172043012
Centre,2014-08-04,2014-08-10,2014-08-10,175,83,1,1.2048192771084338
Centre,2014-08-11,2014-08-17,2014-08-17,217,124,1,0.8064516129032258
Centre,2014-08-18,2014-08-24,2014-08-24,189,62,1,1.6129032258064515
Centre,2014-08-25,2014-08-31,2014-08-31,336,129,3,2.3255813953488373
Centre,2014-09-01,2014-09-07,2014-09-07,282,90,2,2.2222222222222223
Centre,2014-09-08,2014-09-14,2014-09-14,107,37,0,0.0
Centre,2014-09-15,2014-09-21,2014-09-21,45,0,0,0.0
