,Region,TL,TR,reporting_date,sCh,cCh,deaths,CFR
343,Adamaoua,2016-08-01,2016-08-07,2016-08-07,0,0,0,0.0
344,Adamaoua,2016-08-08,2016-08-14,2016-08-14,65,0,0,0.0
345,Adamaoua,2016-08-15,2016-08-21,2016-08-21,0,0,0,0.0
346,Adamaoua,2016-08-22,2016-08-28,2016-08-28,0,0,0,0.0
347,Adamaoua,2016-08-29,2016-09-04,2016-09-04,48,0,0,0.0
348,Adamaoua,2016-09-05,2016-09-11,2016-09-11,0,0,0,0.0
349,Adamaoua,2016-09-12,2016-09-18,2016-09-18,150,97,3,3.0927835051546393
350,Adamaoua,2016-09-19,2016-09-25,2016-09-25,105,33,0,0.0
351,Adamaoua,2016-09-26,2016-10-02,2016-10-02,106,3,0,0.0
352,Adamaoua,2016-10-03,2016-10-09,2016-10-09,112,0,0,0.0
353,Adamaoua,2016-10-10,2016-10-16,2016-10-16,40,21,0,0.0
354,Adamaoua,2016-10-17,2016-10-23,2016-10-23,101,0,0,0.0
355,Adamaoua,2016-10-24,2016-10-30,2016-10-30,0,0,0,0.0
356,Adamaoua,2016-10-31,2016-11-06,2016-11-06,0,0,0,0.0
357,Adamaoua,2016-11-07,2016-11-13,2016-11-13,0,0,0,0.0
358,Adamaoua,2016-11-14,2016-11-20,2016-11-20,34,19,0,0.0
359,Adamaoua,2016-11-21,2016-11-27,2016-11-27,0,0,0,0.0
360,Adamaoua,2016-11-28,2016-12-04,2016-12-04,16,10,0,0.0
361,Adamaoua,2016-12-05,2016-12-11,2016-12-11,40,13,0,0.0
362,Adamaoua,2016-12-12,2016-12-18,2016-12-18,0,0,0,0.0
363,Adamaoua,2016-12-19,2016-12-25,2016-12-25,0,0,0,0.0
364,Adamaoua,2016-12-26,2017-01-01,2017-01-01,8,0,0,0.0
365,Adamaoua,2017-01-02,2017-01-08,2017-01-08,17,0,0,0.0
366,Adamaoua,2017-01-09,2017-01-15,2017-01-15,41,17,0,0.0
367,Adamaoua,2017-01-16,2017-01-22,2017-01-22,27,0,0,0.0
368,Adamaoua,2017-01-23,2017-01-29,2017-01-29,0,0,0,0.0
369,Adamaoua,2017-01-30,2017-02-05,2017-02-05,57,0,0,0.0
370,Adamaoua,2017-02-06,2017-02-12,2017-02-12,128,12,0,0.0
371,Adamaoua,2017-02-13,2017-02-19,2017-02-19,0,0,0,0.0
372,Adamaoua,2017-02-20,2017-02-26,2017-02-26,78,35,1,2.857142857142857
373,Adamaoua,2017-02-27,2017-03-05,2017-03-05,79,29,0,0.0
374,Adamaoua,2017-03-06,2017-03-12,2017-03-12,63,0,0,0.0
375,Adamaoua,2017-03-13,2017-03-19,2017-03-19,39,14,0,0.0
376,Adamaoua,2017-03-20,2017-03-26,2017-03-26,26,17,0,0.0
377,Adamaoua,2017-03-27,2017-04-02,2017-04-02,1,1,0,0.0
378,Adamaoua,2017-04-03,2017-04-09,2017-04-09,32,13,0,0.0
379,Adamaoua,2017-04-10,2017-04-16,2017-04-16,0,0,0,0.0
380,Adamaoua,2017-04-17,2017-04-23,2017-04-23,70,0,0,0.0
381,Adamaoua,2017-04-24,2017-04-30,2017-04-30,0,0,0,0.0
382,Adamaoua,2017-05-01,2017-05-07,2017-05-07,17,0,0,0.0
383,Adamaoua,2017-05-08,2017-05-14,2017-05-14,91,10,0,0.0
384,Adamaoua,2017-05-15,2017-05-21,2017-05-21,0,0,0,0.0
385,Adamaoua,2017-05-22,2017-05-28,2017-05-28,0,0,0,0.0
386,Adamaoua,2017-05-29,2017-06-04,2017-06-04,102,45,2,4.444444444444445
387,Adamaoua,2017-06-05,2017-06-11,2017-06-11,131,72,1,1.3888888888888888
388,Adamaoua,2017-06-12,2017-06-18,2017-06-18,0,0,0,0.0
389,Adamaoua,2017-06-19,2017-06-25,2017-06-25,0,0,0,0.0
390,Adamaoua,2017-06-26,2017-07-02,2017-07-02,127,68,1,1.4705882352941175
391,Adamaoua,2017-07-03,2017-07-09,2017-07-09,31,14,0,0.0
392,Adamaoua,2017-07-10,2017-07-16,2017-07-16,0,0,0,0.0
393,Adamaoua,2017-07-17,2017-07-23,2017-07-23,0,0,0,0.0
394,Adamaoua,2017-07-24,2017-07-30,2017-07-30,27,16,0,0.0
395,Adamaoua,2017-07-31,2017-08-06,2017-08-06,134,79,1,1.2658227848101267
396,Adamaoua,2017-08-07,2017-08-13,2017-08-13,0,0,0,0.0
397,Adamaoua,2017-08-14,2017-08-20,2017-08-20,123,24,0,0.0
398,Adamaoua,2017-08-21,2017-08-27,2017-08-27,90,48,1,2.083333333333333
399,Adamaoua,2017-08-28,2017-09-03,2017-09-03,0,0,0,0.0
400,Adamaoua,2017-09-04,2017-09-10,2017-09-10,32,13,0,0.0
401,Adamaoua,2017-09-11,2017-09-17,2017-09-17,164,61,0,0.0
402,Adamaoua,2017-09-18,2017-09-24,2017-09-24,36,13,0,0.0
403,Adamaoua,2017-09-25,2017-10-01,2017-10-01,15,8,0,0.0
404,Adamaoua,2017-10-02,2017-10-08,2017-10-08,40,19,0,0.0
405,Adamaoua,2017-10-09,2017-10-15,2017-10-15,0,0,0,0.0
406,Adamaoua,2017-10-16,2017-10-22,2017-10-22,117,37,0,0.0
407,Adamaoua,2017-10-23,2017-10-29,2017-10-29,33,10,0,0.0
408,Adamaoua,2017-10-30,2017-11-05,2017-11-05,20,4,0,0.0
409,Adamaoua,2017-11-06,2017-11-12,2017-11-12,32,0,0,0.0
410,Adamaoua,2017-11-13,2017-11-19,2017-11-19,56,17,0,0.0
411,Adamaoua,2017-11-20,2017-11-26,2017-11-26,0,0,0,0.0
412,Adamaoua,2017-11-27,2017-12-03,2017-12-03,41,10,0,0.0
413,Adamaoua,2017-12-04,2017-12-10,2017-12-10,43,18,0,0.0
414,Adamaoua,2017-12-11,2017-12-17,2017-12-17,0,0,0,0.0
415,Adamaoua,2017-12-18,2017-12-24,2017-12-24,0,0,0,0.0
416,Adamaoua,2017-12-25,2017-12-31,2017-12-31,19,9,0,0.0
417,Adamaoua,2018-01-01,2018-01-07,2018-01-07,62,20,0,0.0
418,Adamaoua,2018-01-01,2018-12-30,2018-12-30,0,0,0,0.0
419,Adamaoua,2018-01-08,2018-01-14,2018-01-14,0,0,0,0.0
420,Adamaoua,2018-01-15,2018-01-21,2018-01-21,0,0,0,0.0
421,Adamaoua,2018-01-22,2018-01-28,2018-01-28,0,0,0,0.0
422,Adamaoua,2018-01-29,2018-02-04,2018-02-04,52,20,0,0.0
423,Adamaoua,2018-02-05,2018-02-11,2018-02-11,0,0,0,0.0
424,Adamaoua,2018-02-12,2018-02-18,2018-02-18,12,0,0,0.0
425,Adamaoua,2018-02-19,2018-02-25,2018-02-25,0,0,0,0.0
426,Adamaoua,2018-02-26,2018-03-04,2018-03-04,27,15,0,0.0
427,Adamaoua,2018-03-05,2018-03-11,2018-03-11,0,0,0,0.0
428,Adamaoua,2018-03-12,2018-03-18,2018-03-18,0,0,0,0.0
429,Adamaoua,2018-03-19,2018-03-25,2018-03-25,25,0,0,0.0
430,Adamaoua,2018-03-26,2018-04-01,2018-04-01,0,0,0,0.0
431,Adamaoua,2018-04-02,2018-04-08,2018-04-08,0,0,0,0.0
432,Adamaoua,2018-04-09,2018-04-15,2018-04-15,38,0,0,0.0
433,Adamaoua,2018-04-16,2018-04-22,2018-04-22,0,0,0,0.0
434,Adamaoua,2018-04-23,2018-04-29,2018-04-29,0,0,0,0.0
435,Adamaoua,2018-04-30,2018-05-06,2018-05-06,0,0,0,0.0
436,Adamaoua,2018-05-07,2018-05-13,2018-05-13,77,24,0,0.0
437,Adamaoua,2018-05-14,2018-05-20,2018-05-20,70,28,1,3.571428571428571
438,Adamaoua,2018-05-21,2018-05-27,2018-05-27,0,0,0,0.0
439,Adamaoua,2018-05-28,2018-06-03,2018-06-03,0,0,0,0.0
440,Adamaoua,2018-06-04,2018-06-10,2018-06-10,0,0,0,0.0
441,Adamaoua,2018-06-11,2018-06-17,2018-06-17,68,22,0,0.0
442,Adamaoua,2018-06-18,2018-06-24,2018-06-24,0,0,0,0.0
443,Adamaoua,2018-06-25,2018-07-01,2018-07-01,0,0,0,0.0
444,Adamaoua,2018-07-02,2018-07-08,2018-07-08,0,0,0,0.0
445,Adamaoua,2018-07-09,2018-07-15,2018-07-15,0,0,0,0.0
446,Adamaoua,2018-07-16,2018-07-22,2018-07-22,9,0,0,0.0
447,Adamaoua,2018-07-23,2018-07-29,2018-07-29,0,0,0,0.0
448,Adamaoua,2018-07-30,2018-08-05,2018-08-05,0,0,0,0.0
449,Adamaoua,2018-08-06,2018-08-12,2018-08-12,0,0,0,0.0
450,Adamaoua,2018-08-13,2018-08-19,2018-08-19,0,0,0,0.0
451,Adamaoua,2018-08-20,2018-08-26,2018-08-26,44,0,0,0.0
452,Adamaoua,2018-08-27,2018-09-02,2018-09-02,0,0,0,0.0
453,Adamaoua,2018-09-03,2018-09-09,2018-09-09,73,0,0,0.0
454,Adamaoua,2018-09-10,2018-09-16,2018-09-16,0,0,0,0.0
455,Adamaoua,2018-09-17,2018-09-23,2018-09-23,0,0,0,0.0
456,Adamaoua,2018-09-24,2018-09-30,2018-09-30,57,38,0,0.0
457,Adamaoua,2018-10-01,2018-10-07,2018-10-07,0,0,0,0.0
458,Adamaoua,2018-10-08,2018-10-14,2018-10-14,21,12,0,0.0
459,Adamaoua,2018-10-15,2018-10-21,2018-10-21,189,94,1,1.0638297872340425
460,Adamaoua,2018-10-22,2018-10-28,2018-10-28,57,23,0,0.0
461,Adamaoua,2018-10-29,2018-11-04,2018-11-04,0,0,0,0.0
462,Adamaoua,2018-11-05,2018-11-11,2018-11-11,15,6,0,0.0
463,Adamaoua,2018-11-12,2018-11-18,2018-11-18,70,0,0,0.0
464,Adamaoua,2018-11-19,2018-11-25,2018-11-25,33,16,0,0.0
465,Adamaoua,2018-11-26,2018-12-02,2018-12-02,0,0,0,0.0
466,Adamaoua,2018-12-10,2018-12-16,2018-12-16,0,0,0,0.0
467,Adamaoua,2018-12-17,2018-12-23,2018-12-23,0,0,0,0.0
468,Adamaoua,2018-12-24,2018-12-30,2018-12-30,0,0,0,0.0
469,Adamaoua,2018-12-31,2019-01-06,2019-01-06,78,43,1,2.3255813953488373
470,Adamaoua,2018-12-31,2019-12-29,2019-12-29,0,0,0,0.0
471,Adamaoua,2019-01-07,2019-01-13,2019-01-13,0,0,0,0.0
472,Adamaoua,2019-01-14,2019-01-20,2019-01-20,0,0,0,0.0
473,Adamaoua,2019-01-21,2019-01-27,2019-01-27,0,0,0,0.0
474,Adamaoua,2019-01-28,2019-02-03,2019-02-03,0,0,0,0.0
475,Adamaoua,2019-02-04,2019-02-10,2019-02-10,0,0,0,0.0
476,Adamaoua,2019-02-11,2019-02-17,2019-02-17,0,0,0,0.0
477,Adamaoua,2019-02-18,2019-02-24,2019-02-24,7,0,0,0.0
478,Adamaoua,2019-02-25,2019-03-03,2019-03-03,97,43,1,2.3255813953488373
479,Adamaoua,2019-03-04,2019-03-10,2019-03-10,31,12,0,0.0
480,Adamaoua,2019-03-11,2019-03-17,2019-03-17,0,0,0,0.0
481,Adamaoua,2019-03-18,2019-03-24,2019-03-24,49,23,0,0.0
482,Adamaoua,2019-05-13,2019-05-19,2019-05-19,0,0,0,0.0
483,Centre,2010-01-04,2010-01-10,2010-01-10,118,0,0,0.0
484,Centre,2010-01-11,2010-01-17,2010-01-17,54,31,0,0.0
485,Centre,2010-01-18,2010-01-24,2010-01-24,0,0,0,0.0
486,Centre,2010-01-25,2010-01-31,2010-01-31,93,55,1,1.8181818181818181
487,Centre,2010-02-01,2010-02-07,2010-02-07,0,0,0,0.0
488,Centre,2010-02-08,2010-02-14,2010-02-14,103,42,0,0.0
489,Centre,2010-02-15,2010-02-21,2010-02-21,10,0,0,0.0
490,Centre,2010-02-22,2010-02-28,2010-02-28,66,14,0,0.0
491,Centre,2010-03-01,2010-03-07,2010-03-07,208,100,1,1.0
492,Centre,2010-03-08,2010-03-14,2010-03-14,147,48,1,2.083333333333333
493,Centre,2010-03-15,2010-03-21,2010-03-21,64,36,0,0.0
494,Centre,2010-03-22,2010-03-28,2010-03-28,24,12,0,0.0
495,Centre,2010-03-29,2010-04-04,2010-04-04,107,17,0,0.0
496,Centre,2010-04-05,2010-04-11,2010-04-11,346,70,1,1.4285714285714286
497,Centre,2010-04-12,2010-04-18,2010-04-18,210,32,1,3.125
498,Centre,2010-04-19,2010-04-25,2010-04-25,0,0,0,0.0
499,Centre,2010-04-26,2010-05-02,2010-05-02,346,163,3,1.8404907975460123
500,Centre,2010-05-03,2010-05-09,2010-05-09,170,73,1,1.36986301369863
501,Centre,2010-05-10,2010-05-16,2010-05-16,447,112,1,0.8928571428571428
502,Centre,2010-05-17,2010-05-23,2010-05-23,329,153,3,1.9607843137254901
503,Centre,2010-05-24,2010-05-30,2010-05-30,285,127,1,0.7874015748031495
504,Centre,2010-05-31,2010-06-06,2010-06-06,77,17,0,0.0
505,Centre,2010-06-07,2010-06-13,2010-06-13,177,81,1,1.2345679012345678
506,Centre,2010-06-14,2010-06-20,2010-06-20,374,138,3,2.1739130434782608
507,Centre,2010-06-21,2010-06-27,2010-06-27,384,130,2,1.5384615384615385
508,Centre,2010-06-28,2010-07-04,2010-07-04,200,100,0,0.0
509,Centre,2010-07-05,2010-07-11,2010-07-11,297,168,3,1.7857142857142856
510,Centre,2010-07-12,2010-07-18,2010-07-18,213,126,3,2.380952380952381
511,Centre,2010-07-19,2010-07-25,2010-07-25,215,100,2,2.0
512,Centre,2010-07-26,2010-08-01,2010-08-01,202,85,2,2.3529411764705883
513,Centre,2010-08-02,2010-08-08,2010-08-08,381,102,2,1.9607843137254901
514,Centre,2010-08-09,2010-08-15,2010-08-15,112,10,0,0.0
515,Centre,2010-08-16,2010-08-22,2010-08-22,703,338,6,1.7751479289940828
516,Centre,2010-08-23,2010-08-29,2010-08-29,144,55,0,0.0
517,Centre,2010-08-30,2010-09-05,2010-09-05,143,40,0,0.0
518,Centre,2010-09-06,2010-09-12,2010-09-12,202,18,1,5.555555555555555
519,Centre,2010-09-13,2010-09-19,2010-09-19,169,20,0,0.0
520,Centre,2010-09-20,2010-09-26,2010-09-26,662,301,7,2.3255813953488373
521,Centre,2010-09-27,2010-10-03,2010-10-03,403,130,2,1.5384615384615385
522,Centre,2010-10-04,2010-10-10,2010-10-10,383,51,1,1.9607843137254901
523,Centre,2010-10-11,2010-10-17,2010-10-17,156,28,0,0.0
524,Centre,2010-10-18,2010-10-24,2010-10-24,575,129,2,1.550387596899225
525,Centre,2010-10-25,2010-10-31,2010-10-31,555,234,7,2.9914529914529915
526,Centre,2010-11-01,2010-11-07,2010-11-07,76,22,0,0.0
527,Centre,2010-11-08,2010-11-14,2010-11-14,198,18,0,0.0
528,Centre,2010-11-15,2010-11-21,2010-11-21,126,44,0,0.0
529,Centre,2010-11-22,2010-11-28,2010-11-28,83,39,1,2.564102564102564
530,Centre,2010-11-29,2010-12-05,2010-12-05,247,60,1,1.6666666666666667
531,Centre,2010-12-06,2010-12-12,2010-12-12,117,19,0,0.0
532,Centre,2010-12-13,2010-12-19,2010-12-19,19,5,0,0.0
533,Centre,2010-12-20,2010-12-26,2010-12-26,0,0,0,0.0
534,Centre,2010-12-27,2011-01-02,2011-01-02,58,20,0,0.0
535,Centre,2011-01-01,2011-09-22,2011-09-22,3822,1120,51,4.553571428571428
536,Centre,2011-01-03,2011-01-09,2011-01-09,35,12,0,0.0
537,Centre,2011-01-10,2011-01-16,2011-01-16,117,43,0,0.0
538,Centre,2011-01-17,2011-01-23,2011-01-23,41,21,0,0.0
539,Centre,2011-01-24,2011-01-30,2011-01-30,102,12,0,0.0
540,Centre,2011-01-31,2011-02-06,2011-02-06,61,20,0,0.0
541,Centre,2011-02-07,2011-02-13,2011-02-13,38,0,0,0.0
542,Centre,2011-02-14,2011-02-20,2011-02-20,105,13,1,7.6923076923076925
543,Centre,2011-02-21,2011-02-27,2011-02-27,294,150,3,2.0
544,Centre,2011-02-28,2011-03-06,2011-03-06,307,131,3,2.2900763358778624
545,Centre,2011-03-07,2011-03-13,2011-03-13,205,72,1,1.3888888888888888
546,Centre,2011-03-14,2011-03-20,2011-03-20,274,72,2,2.7777777777777777
547,Centre,2011-03-21,2011-03-27,2011-03-27,654,276,9,3.260869565217391
548,Centre,2011-03-28,2011-04-03,2011-04-03,594,150,2,1.3333333333333335
549,Centre,2011-04-04,2011-04-10,2011-04-10,644,195,4,2.051282051282051
550,Centre,2011-04-11,2011-04-17,2011-04-17,764,202,4,1.9801980198019802
551,Centre,2011-04-18,2011-04-24,2011-04-24,765,257,4,1.556420233463035
552,Centre,2011-04-25,2011-05-01,2011-05-01,373,77,1,1.2987012987012987
553,Centre,2011-05-02,2011-05-08,2011-05-08,520,141,2,1.4184397163120568
554,Centre,2011-05-09,2011-05-15,2011-05-15,319,108,1,0.9259259259259258
555,Centre,2011-05-16,2011-05-22,2011-05-22,540,147,3,2.0408163265306123
556,Centre,2011-05-23,2011-05-29,2011-05-29,547,195,3,1.5384615384615385
557,Centre,2011-05-30,2011-06-05,2011-06-05,727,133,4,3.007518796992481
558,Centre,2011-06-06,2011-06-12,2011-06-12,204,54,1,1.8518518518518516
559,Centre,2011-06-13,2011-06-19,2011-06-19,479,142,4,2.8169014084507045
560,Centre,2011-06-20,2011-06-26,2011-06-26,617,201,3,1.4925373134328357
561,Centre,2011-06-27,2011-07-03,2011-07-03,117,66,0,0.0
562,Centre,2011-07-04,2011-07-10,2011-07-10,646,282,5,1.773049645390071
563,Centre,2011-07-11,2011-07-17,2011-07-17,545,179,4,2.2346368715083798
564,Centre,2011-07-18,2011-07-24,2011-07-24,664,338,7,2.0710059171597637
565,Centre,2011-07-25,2011-07-31,2011-07-31,425,89,0,0.0
566,Centre,2011-08-01,2011-08-07,2011-08-07,799,75,2,2.666666666666667
567,Centre,2011-08-08,2011-08-14,2011-08-14,1222,658,11,1.6717325227963524
568,Centre,2011-08-15,2011-08-21,2011-08-21,319,165,4,2.4242424242424243
569,Centre,2011-08-22,2011-08-28,2011-08-28,336,125,3,2.4
570,Centre,2011-08-29,2011-09-04,2011-09-04,659,242,3,1.2396694214876034
571,Centre,2011-09-05,2011-09-11,2011-09-11,802,168,3,1.7857142857142856
572,Centre,2011-09-12,2011-09-18,2011-09-18,1179,487,9,1.8480492813141685
573,Centre,2011-09-19,2011-09-25,2011-09-25,583,205,5,2.4390243902439024
574,Centre,2011-09-26,2011-10-02,2011-10-02,514,142,2,1.4084507042253522
575,Centre,2011-10-03,2011-10-09,2011-10-09,810,269,9,3.3457249070631967
576,Centre,2011-10-10,2011-10-16,2011-10-16,882,248,6,2.4193548387096775
577,Centre,2011-10-17,2011-10-23,2011-10-23,597,206,6,2.912621359223301
578,Centre,2011-10-24,2011-10-30,2011-10-30,574,246,5,2.0325203252032518
579,Centre,2011-10-31,2011-11-06,2011-11-06,327,123,2,1.6260162601626018
580,Centre,2011-11-07,2011-11-13,2011-11-13,280,77,3,3.896103896103896
581,Centre,2011-11-14,2011-11-20,2011-11-20,341,151,3,1.9867549668874174
582,Centre,2011-11-21,2011-11-27,2011-11-27,224,65,0,0.0
583,Centre,2011-11-28,2011-12-04,2011-12-04,43,22,0,0.0
584,Centre,2011-12-05,2011-12-11,2011-12-11,45,1,0,0.0
585,Centre,2011-12-12,2011-12-18,2011-12-18,169,81,2,2.4691358024691357
586,Centre,2011-12-19,2011-12-25,2011-12-25,83,43,0,0.0
587,Centre,2011-12-26,2012-01-01,2012-01-01,49,0,0,0.0
588,Centre,2012-01-02,2012-01-08,2012-01-08,10,0,0,0.0
589,Centre,2012-01-09,2012-01-15,2012-01-15,68,28,0,0.0
590,Centre,2012-01-16,2012-01-22,2012-01-22,191,8,0,0.0
591,Centre,2012-01-23,2012-01-29,2012-01-29,27,4,0,0.0
592,Centre,2012-01-30,2012-02-05,2012-02-05,153,76,1,1.3157894736842104
593,Centre,2012-02-06,2012-02-12,2012-02-12,71,18,0,0.0
594,Centre,2012-02-13,2012-02-19,2012-02-19,276,128,2,1.5625
595,Centre,2012-02-20,2012-02-26,2012-02-26,84,41,1,2.4390243902439024
596,Centre,2012-02-27,2012-03-04,2012-03-04,165,36,0,0.0
597,Centre,2012-03-05,2012-03-11,2012-03-11,77,25,0,0.0
598,Centre,2012-03-12,2012-03-18,2012-03-18,186,43,0,0.0
599,Centre,2012-03-19,2012-03-25,2012-03-25,133,26,0,0.0
600,Centre,2012-03-26,2012-04-01,2012-04-01,188,59,1,1.694915254237288
601,Centre,2012-04-02,2012-04-08,2012-04-08,259,64,1,1.5625
602,Centre,2012-04-09,2012-04-15,2012-04-15,80,7,0,0.0
603,Centre,2012-04-16,2012-04-22,2012-04-22,224,83,1,1.2048192771084338
604,Centre,2012-04-23,2012-04-29,2012-04-29,243,85,2,2.3529411764705883
605,Centre,2012-04-30,2012-05-06,2012-05-06,123,67,2,2.9850746268656714
606,Centre,2012-05-07,2012-05-13,2012-05-13,69,34,0,0.0
607,Centre,2012-05-14,2012-05-20,2012-05-20,115,65,2,3.076923076923077
608,Centre,2012-05-21,2012-05-27,2012-05-27,304,63,1,1.5873015873015872
609,Centre,2012-05-28,2012-06-03,2012-06-03,212,102,2,1.9607843137254901
610,Centre,2012-06-04,2012-06-10,2012-06-10,72,33,0,0.0
611,Centre,2012-06-11,2012-06-17,2012-06-17,629,258,6,2.3255813953488373
612,Centre,2012-06-18,2012-06-24,2012-06-24,159,19,0,0.0
613,Centre,2012-06-25,2012-07-01,2012-07-01,251,87,2,2.2988505747126435
614,Centre,2012-07-02,2012-07-08,2012-07-08,229,0,0,0.0
615,Centre,2012-07-09,2012-07-15,2012-07-15,133,16,0,0.0
616,Centre,2012-07-16,2012-07-22,2012-07-22,124,12,0,0.0
617,Centre,2012-07-23,2012-07-29,2012-07-29,199,64,1,1.5625
618,Centre,2012-07-30,2012-08-05,2012-08-05,185,95,1,1.0526315789473684
619,Centre,2012-08-06,2012-08-12,2012-08-12,150,84,1,1.1904761904761905
620,Centre,2012-08-13,2012-08-19,2012-08-19,574,144,5,3.4722222222222223
621,Centre,2012-08-20,2012-08-26,2012-08-26,123,52,1,1.9230769230769231
622,Centre,2012-08-27,2012-09-02,2012-09-02,156,65,1,1.5384615384615385
623,Centre,2012-09-03,2012-09-09,2012-09-09,283,87,1,1.1494252873563218
624,Centre,2012-09-10,2012-09-16,2012-09-16,437,162,1,0.6172839506172839
625,Centre,2012-09-17,2012-09-23,2012-09-23,192,97,2,2.0618556701030926
626,Centre,2012-09-24,2012-09-30,2012-09-30,242,126,3,2.380952380952381
627,Centre,2012-10-01,2012-10-07,2012-10-07,225,63,0,0.0
628,Centre,2012-10-08,2012-10-14,2012-10-14,316,141,1,0.7092198581560284
629,Centre,2012-10-15,2012-10-21,2012-10-21,117,11,0,0.0
630,Centre,2012-10-22,2012-10-28,2012-10-28,328,156,2,1.282051282051282
631,Centre,2012-10-29,2012-11-04,2012-11-04,139,47,1,2.127659574468085
632,Centre,2012-11-05,2012-11-11,2012-11-11,290,121,1,0.8264462809917356
633,Centre,2012-11-12,2012-11-18,2012-11-18,45,26,0,0.0
634,Centre,2012-11-19,2012-11-25,2012-11-25,0,0,0,0.0
635,Centre,2012-11-26,2012-12-02,2012-12-02,252,100,2,2.0
636,Centre,2012-12-03,2012-12-09,2012-12-09,85,14,0,0.0
637,Centre,2012-12-10,2012-12-16,2012-12-16,2,1,0,0.0
638,Centre,2012-12-17,2012-12-23,2012-12-23,147,69,1,1.4492753623188406
639,Centre,2012-12-24,2012-12-30,2012-12-30,157,39,1,2.564102564102564
640,Centre,2012-12-31,2013-01-06,2013-01-06,162,90,0,0.0
641,Centre,2013-01-07,2013-01-13,2013-01-13,83,35,0,0.0
642,Centre,2013-01-14,2013-01-20,2013-01-20,30,19,0,0.0
643,Centre,2013-01-21,2013-01-27,2013-01-27,102,28,0,0.0
644,Centre,2013-01-28,2013-02-03,2013-02-03,126,55,0,0.0
645,Centre,2013-02-04,2013-02-10,2013-02-10,171,79,0,0.0
646,Centre,2013-02-11,2013-02-17,2013-02-17,24,0,0,0.0
647,Centre,2013-02-18,2013-02-24,2013-02-24,8,4,0,0.0
648,Centre,2013-02-25,2013-03-03,2013-03-03,173,31,0,0.0
649,Centre,2013-03-04,2013-03-10,2013-03-10,71,35,1,2.857142857142857
650,Centre,2013-03-11,2013-03-17,2013-03-17,172,0,0,0.0
651,Centre,2013-03-18,2013-03-24,2013-03-24,114,37,1,2.7027027027027026
652,Centre,2013-03-25,2013-03-31,2013-03-31,50,24,0,0.0
653,Centre,2013-04-01,2013-04-07,2013-04-07,174,44,1,2.272727272727273
654,Centre,2013-04-08,2013-04-14,2013-04-14,202,28,0,0.0
655,Centre,2013-04-15,2013-04-21,2013-04-21,131,28,0,0.0
656,Centre,2013-04-22,2013-04-28,2013-04-28,57,30,1,3.3333333333333335
657,Centre,2013-04-29,2013-05-05,2013-05-05,168,58,1,1.7241379310344827
658,Centre,2013-05-06,2013-05-12,2013-05-12,67,42,1,2.380952380952381
659,Centre,2013-05-13,2013-05-19,2013-05-19,400,70,0,0.0
660,Centre,2013-05-20,2013-05-26,2013-05-26,55,19,0,0.0
661,Centre,2013-05-27,2013-06-02,2013-06-02,163,74,1,1.3513513513513513
662,Centre,2013-06-03,2013-06-09,2013-06-09,375,109,4,3.669724770642202
663,Centre,2013-06-10,2013-06-16,2013-06-16,94,32,1,3.125
664,Centre,2013-06-17,2013-06-23,2013-06-23,81,28,1,3.571428571428571
665,Centre,2013-06-24,2013-06-30,2013-06-30,497,292,12,4.10958904109589
666,Centre,2013-07-01,2013-07-07,2013-07-07,0,0,0,0.0
667,Centre,2013-07-08,2013-07-14,2013-07-14,243,87,1,1.1494252873563218
668,Centre,2013-07-15,2013-07-21,2013-07-21,306,68,1,1.4705882352941175
669,Centre,2013-07-22,2013-07-28,2013-07-28,274,98,1,1.0204081632653061
670,Centre,2013-07-29,2013-08-04,2013-08-04,323,180,4,2.2222222222222223
671,Centre,2013-08-05,2013-08-11,2013-08-11,91,43,1,2.3255813953488373
672,Centre,2013-08-12,2013-08-18,2013-08-18,224,135,2,1.4814814814814816
673,Centre,2013-08-19,2013-08-25,2013-08-25,341,126,2,1.5873015873015872
674,Centre,2013-08-26,2013-09-01,2013-09-01,263,108,1,0.9259259259259258
675,Centre,2013-09-02,2013-09-08,2013-09-08,149,49,0,0.0
676,Centre,2013-09-09,2013-09-15,2013-09-15,485,98,2,2.0408163265306123
677,Centre,2013-09-16,2013-09-22,2013-09-22,476,232,4,1.7241379310344827
678,Centre,2013-09-23,2013-09-29,2013-09-29,265,107,3,2.803738317757009
679,Centre,2013-09-30,2013-10-06,2013-10-06,262,99,3,3.0303030303030303
680,Centre,2013-10-07,2013-10-13,2013-10-13,263,117,1,0.8547008547008548
681,Centre,2013-10-14,2013-10-20,2013-10-20,324,127,3,2.3622047244094486
682,Centre,2013-10-21,2013-10-27,2013-10-27,115,0,0,0.0
683,Centre,2013-10-28,2013-11-03,2013-11-03,53,21,1,4.761904761904762
684,Centre,2013-11-04,2013-11-10,2013-11-10,126,0,0,0.0
685,Centre,2013-11-11,2013-11-17,2013-11-17,534,195,4,2.051282051282051
686,Centre,2013-11-18,2013-11-24,2013-11-24,162,48,1,2.083333333333333
687,Centre,2013-11-25,2013-12-01,2013-12-01,232,78,1,1.282051282051282
688,Centre,2013-12-02,2013-12-08,2013-12-08,164,62,0,0.0
689,Centre,2013-12-09,2013-12-15,2013-12-15,102,4,0,0.0
690,Centre,2013-12-16,2013-12-22,2013-12-22,47,10,0,0.0
691,Centre,2013-12-23,2013-12-29,2013-12-29,61,22,0,0.0
